name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
united kingdom,11/23/2023,50.4,42.5,46.3,0,0,36.9,40.7,81.5,0.22,0,0,,,,40.9,11.9,217.9,1012.2,24.1,8,,,,,2023-11-23T07:31:22,2023-11-23T16:01:53,0.41,Partially cloudy,,partly-cloudy-day,
united kingdom,11/24/2023,51,42.9,47.2,0,0,38.6,41.8,81.8,0.06,0,0,,,,31.3,12.3,202.5,1013.8,24.8,8.3,,,,,2023-11-24T07:32:57,2023-11-24T16:00:53,0.45,Partially cloudy,,partly-cloudy-day,
united kingdom,11/25/2023,50.8,43.2,47.2,0,0,38,40.9,79,0.07,0,0,,,,47.2,13.6,222.4,1012.3,25.9,9.9,,,,,2023-11-25T07:34:32,2023-11-25T15:59:55,0.48,Partially cloudy,,partly-cloudy-day,
united kingdom,11/26/2023,50.4,42.9,46.7,0,0,38,40.7,79.9,0.08,0,0,,,,25.7,11.6,231.1,1012.7,20.4,9.4,,,,,2023-11-26T07:36:05,2023-11-26T15:59:00,0.5,Partially cloudy,,partly-cloudy-day,
united kingdom,11/27/2023,51,43.8,47.6,0,0,38.6,42,81.5,0.06,0,0,,,,32,11.9,221.5,1010.9,24.9,9.4,,,,,2023-11-27T07:37:37,2023-11-27T15:58:07,0.5,Partially cloudy,,partly-cloudy-day,
united kingdom,11/28/2023,51,43.4,47.4,0,0,36.4,40.9,79,0.09,4.8,2,,,,33.3,12.8,215.1,1010.3,23.8,9.8,,,,,2023-11-28T07:39:07,2023-11-28T15:57:18,0.51,Partially cloudy,,partly-cloudy-day,
united kingdom,11/29/2023,50.3,43.1,46.8,0,0,36.4,40.9,80.4,0.09,0,0,,,,38,12.1,213,1011,24.5,8.9,,,,,2023-11-29T07:40:36,2023-11-29T15:56:32,0.53,Partially cloudy,,partly-cloudy-day,
united kingdom,11/30/2023,49.5,41.3,45.8,0,0,34.8,40,81,0.08,4.8,2,,,,33.8,12.1,207.6,1013.6,22.5,8.1,,,,,2023-11-30T07:42:03,2023-11-30T15:55:49,0.55,Partially cloudy,,partly-cloudy-day,
united kingdom,12/1/2023,50.1,41.8,46.1,0,0,36,40,79.8,0.13,4.8,2,,,,28.9,12.5,199.1,1012,26.1,8.6,,,,,2023-12-01T07:43:28,2023-12-01T15:55:08,0.59,Partially cloudy,,partly-cloudy-day,
united kingdom,12/2/2023,49,42.5,45.8,0,0,36.2,39.5,79.3,0.06,0,0,,,0.39,36,12.1,200.9,1012.4,23.3,8.8,,,,,2023-12-02T07:44:52,2023-12-02T15:54:31,0.63,Partially cloudy,,partly-cloudy-day,
united kingdom,12/3/2023,49.4,41.8,45.8,0,0,36,39.5,79.2,0.06,0,0,,,0.39,33.6,13.4,212.5,1011.9,23,8.8,,,,,2023-12-03T07:46:14,2023-12-03T15:53:57,0.67,Partially cloudy,,partly-cloudy-day,
united kingdom,12/4/2023,49.7,41.1,45.6,0,0,36.4,39.3,79.4,0.06,0,0,,,,33.3,12.8,216.3,1012.8,24.3,9.9,,,,,2023-12-04T07:47:33,2023-12-04T15:53:27,0.72,Partially cloudy,,partly-cloudy-day,
united kingdom,12/5/2023,50.3,42,46.1,0,0,35.7,39.8,79.2,0.08,0,0,,,,36.2,13.6,224.9,1013.5,22,9.9,,,,,2023-12-05T07:48:51,2023-12-05T15:52:59,0.77,Partially cloudy,,partly-cloudy-day,
united kingdom,12/6/2023,49.7,42.7,46.5,0,0,36.2,40.2,79.2,0.06,4.8,2,,,,32.9,14.3,218.6,1015.7,24.2,9.3,,,,,2023-12-06T07:50:06,2023-12-06T15:52:35,0.81,Partially cloudy,,partly-cloudy-day,
united kingdom,12/7/2023,50.6,42.3,46.7,0,0,36.4,40,78.2,0.08,0,0,,,,36.2,14.8,206.8,1014.2,19.9,9.4,,,,,2023-12-07T07:51:19,2023-12-07T15:52:14,0.86,Clear,,clear-day,
united kingdom,12/8/2023,49.5,41.4,45.6,0,0,34.8,39.5,79.3,0.08,0,0,,,,38.5,15,208.6,1014.3,23.6,8.7,,,,,2023-12-08T07:52:30,2023-12-08T15:51:56,0.9,Partially cloudy,,partly-cloudy-day,
united kingdom,12/9/2023,48.6,40,44.3,0,0,33,37.8,78,0.02,0,0,,,,31.8,13.9,216.3,1017.9,16.9,8.6,,,,,2023-12-09T07:53:38,2023-12-09T15:51:42,0.94,Clear,,clear-day,
united kingdom,12/10/2023,47.7,39.6,43.6,0,0,33,37.7,80.1,0.08,4.8,2,,,0.79,37.4,12.3,223.6,1019.3,21.8,7.8,,,,,2023-12-10T07:54:44,2023-12-10T15:51:31,0.97,Partially cloudy,,partly-cloudy-day,
united kingdom,12/11/2023,47.6,39.6,43.6,0,0,34.4,38.7,83,0.1,0,0,,,,28.9,11.9,206,1018.5,22.1,6.8,,,,,2023-12-11T07:55:47,2023-12-11T15:51:23,0.99,Partially cloudy,,partly-cloudy-day,
united kingdom,12/12/2023,48.6,38.2,43.8,0,0,33.2,38.7,82.4,0.06,0,0,,,,32.9,11.9,173.5,1017.1,29.6,7.6,,,,,2023-12-12T07:56:48,2023-12-12T15:51:19,1,Partially cloudy,,partly-cloudy-day,
united kingdom,12/13/2023,48.1,40.9,44.3,0,0,33.9,38.7,81.4,0.12,0,0,,,,37.8,13.9,180.1,1014.3,25.8,7.9,,,,,2023-12-13T07:57:46,2023-12-13T15:51:19,0,Partially cloudy,,partly-cloudy-day,
united kingdom,12/14/2023,47,39.6,43.8,0,0,34.6,37.3,78.4,0.05,0,0,,,,34.9,13,195.3,1014.2,16.3,8.6,,,,,2023-12-14T07:58:41,2023-12-14T15:51:21,0.01,Clear,,clear-day,
united kingdom,12/15/2023,47.2,40.9,44.1,0,0,32.4,37.8,79.3,0.1,0,0,,,,31.5,12.3,204.9,1015.4,17.5,9.1,,,,,2023-12-15T07:59:33,2023-12-15T15:51:28,0.04,Clear,,clear-day,
united kingdom,12/16/2023,47.2,39.5,43.4,0,0,32.8,37.7,80.4,0.09,0,0,,,,30.9,11.2,222.1,1015.2,24.8,8.8,,,,,2023-12-16T08:00:23,2023-12-16T15:51:37,0.08,Partially cloudy,,partly-cloudy-day,
united kingdom,12/17/2023,46.3,38,42.7,0,0,31.7,37.1,81,0.11,0,0,,,0.39,28,12.3,215.8,1016.6,20.3,9.4,,,,,2023-12-17T08:01:09,2023-12-17T15:51:50,0.12,Partially cloudy,,partly-cloudy-day,
united kingdom,12/18/2023,46.8,39.1,43.2,0,0,32.4,37.5,80.6,0.02,0,0,,,1.81,32.7,11.2,180.7,1018.3,16.8,8.6,,,,,2023-12-18T08:01:52,2023-12-18T15:52:06,0.18,Clear,,clear-day,
united kingdom,12/19/2023,46.5,39.1,42.9,0,0,32.4,37.3,80.9,0.09,0,0,,,4.33,26.6,10.7,203.9,1017.8,18.2,8.3,,,,,2023-12-19T08:02:33,2023-12-19T15:52:26,0.23,Clear,,clear-day,
united kingdom,12/20/2023,46.8,38.7,43.2,0,0,32.4,37.7,81.4,0.13,0,0,,,4.17,32.2,10.7,202.3,1017.1,22.5,8.4,,,,,2023-12-20T08:03:10,2023-12-20T15:52:49,0.29,Partially cloudy,,partly-cloudy-day,
united kingdom,12/21/2023,48.3,41.3,44.9,0,0,34.6,40.2,84,0.07,0,0,,,4.09,37.6,11.2,208.4,1016.3,23.3,7.8,,,,,2023-12-21T08:03:44,2023-12-21T15:53:16,0.34,Partially cloudy,,partly-cloudy-day,
united kingdom,12/22/2023,49,42,45.8,0,0,34.2,40.7,83,0.13,0,0,,,2.68,36.2,11.6,234.7,1016.7,21.4,8.9,,,,,2023-12-22T08:04:15,2023-12-22T15:53:46,0.39,Partially cloudy,,partly-cloudy-day,
united kingdom,12/23/2023,49.9,42.3,46.5,0,0,35.7,41.3,82.2,0.08,0,0,,,2.72,34.7,12.5,217,1017,24.9,8.5,,,,,2023-12-23T08:04:42,2023-12-23T15:54:19,0.43,Partially cloudy,,partly-cloudy-day,
united kingdom,12/24/2023,50.3,43.1,47,0,0,37.7,41.3,80.8,0.12,0,0,,,2.6,35.3,13.4,214.4,1013.9,26.7,9.1,,,,,2023-12-24T08:05:06,2023-12-24T15:54:55,0.47,Partially cloudy,,partly-cloudy-day,
united kingdom,12/25/2023,48.1,40.9,44.5,0,0,33.3,38.7,80.4,0.08,0,0,,,,35.6,12.5,201.2,1014,22.8,11.3,,,,,2023-12-25T08:05:27,2023-12-25T15:55:35,0.49,Partially cloudy,,partly-cloudy-day,
united kingdom,12/26/2023,47.6,39.6,43.8,0,0,32.3,38,80.8,0.09,0,0,,,,36.2,13,197.8,1013.6,20.8,10.9,,,,,2023-12-26T08:05:45,2023-12-26T15:56:17,0.5,Partially cloudy,,partly-cloudy-day,
united kingdom,12/27/2023,46.8,40.2,43.4,0,0,32.8,37.5,80,0.08,0,0,,,1.69,41.2,11.9,213.5,1011.9,21.5,10.7,,,,,2023-12-27T08:05:59,2023-12-27T15:57:03,0.5,Partially cloudy,,partly-cloudy-day,
united kingdom,12/28/2023,46.5,39.1,42.9,0,0,32.6,36.6,79.5,0.04,4.8,2,,,0.63,30,12.3,201.3,1014.7,17.5,10.4,,,,,2023-12-28T08:06:10,2023-12-28T15:57:52,0.52,Clear,,clear-day,
united kingdom,12/29/2023,46.8,38.2,42.3,0,0,32.4,37.3,82.5,0.12,4.8,2,,,0.39,29.3,13,207.3,1015.8,19.7,8.3,,,,,2023-12-29T08:06:17,2023-12-29T15:58:44,0.53,Clear,,clear-day,
united kingdom,12/30/2023,48.1,39.8,44,0,0,33.9,39.1,83.7,0.15,4.8,2,,,0.39,37.6,11.6,205.2,1016.4,23.1,7.6,,,,,2023-12-30T08:06:22,2023-12-30T15:59:39,0.56,Partially cloudy,,partly-cloudy-day,
united kingdom,12/31/2023,47.7,41.3,44.7,0,0,36.4,39.1,81.2,0.11,0,0,,,0.39,36.5,12.1,198.1,1016.7,31.5,9,,,,,2023-12-31T08:06:22,2023-12-31T16:00:37,0.6,Partially cloudy,,partly-cloudy-day,
united kingdom,1/1/2024,49,41.3,45.4,0,0,36.2,39.8,81.1,0.17,4.8,2,,,,35.1,12.1,214.5,1013.2,28.6,9.4,,,,,2024-01-01T08:06:20,2024-01-01T16:01:38,0.63,Partially cloudy,,partly-cloudy-day,
united kingdom,1/2/2024,47.7,39.8,43.8,0,0,33,37.1,77.8,0.11,0,0,,,,32.2,12.8,215.2,1015.6,27.8,9.8,,,,,2024-01-02T08:06:14,2024-01-02T16:02:41,0.68,Partially cloudy,,partly-cloudy-day,
united kingdom,1/3/2024,47,39.1,43.1,0,0,32.6,36.4,77.7,0.11,4.8,2,,,,39.1,13.2,193.5,1016,28.1,9.6,,,,,2024-01-03T08:06:04,2024-01-03T16:03:47,0.72,Partially cloudy,,partly-cloudy-day,
united kingdom,1/4/2024,46.8,39.5,43.1,0,0,33.9,37.1,79.6,0.06,0,0,,,,34.7,13.6,214.7,1015,26.8,8.8,,,,,2024-01-04T08:05:52,2024-01-04T16:04:56,0.77,Partially cloudy,,partly-cloudy-day,
united kingdom,1/5/2024,47.7,40.2,44.1,0,0,34.8,38.2,80.3,0.04,0,0,,,,37.6,12.3,212.1,1013.5,27.2,8.5,,,,,2024-01-05T08:05:36,2024-01-05T16:06:07,0.82,Partially cloudy,,partly-cloudy-day,
united kingdom,1/6/2024,47.6,40,44,0,0,34.6,38.2,80.6,0.13,0,0,,,1.89,33.1,10.7,191.8,1015.7,26.1,8.3,,,,,2024-01-06T08:05:16,2024-01-06T16:07:21,0.87,Partially cloudy,,partly-cloudy-day,
united kingdom,1/7/2024,47.9,40.5,44.3,0,0,33.9,38.4,80,0.08,4.8,2,,,2.48,38.5,13.2,209.3,1016.5,29.2,8.9,,,,,2024-01-07T08:04:54,2024-01-07T16:08:37,0.91,Partially cloudy,,partly-cloudy-day,
united kingdom,1/8/2024,48.1,40.7,44.5,0,0,35,38.4,79.9,0.1,4.8,2,,,2.36,36.5,13.6,200.2,1015.9,23.8,9.2,,,,,2024-01-08T08:04:28,2024-01-08T16:09:55,0.95,Partially cloudy,,partly-cloudy-day,
united kingdom,1/9/2024,47.4,39.6,43.6,0,0,33.2,37.8,80.4,0.05,0,0,,,1.97,38,12.8,201.8,1016.7,19.7,8.9,,,,,2024-01-09T08:03:59,2024-01-09T16:11:15,0.98,Clear,,clear-day,
united kingdom,1/10/2024,47.6,40,44,0,0,35.5,38.7,82.3,0.08,0,0,,,1.61,42.7,13,207.2,1016.3,27,8,,,,,2024-01-10T08:03:27,2024-01-10T16:12:38,1,Partially cloudy,,partly-cloudy-day,
united kingdom,1/11/2024,47.4,40.2,44.1,0,0,35.1,37.8,79.5,0.11,0,0,,,0.87,34.2,13.9,219.1,1016.9,26.8,8.5,,,,,2024-01-11T08:02:51,2024-01-11T16:14:03,0,Partially cloudy,,partly-cloudy-day,
united kingdom,1/12/2024,47.4,39.6,44.1,0,0,33.7,38,79.8,0.09,0,0,,,0.79,34,15.2,205.9,1016.3,25,8.8,,,,,2024-01-12T08:02:13,2024-01-12T16:15:29,0.01,Partially cloudy,,partly-cloudy-day,
united kingdom,1/13/2024,48.1,41.3,44.9,0,0,34.4,38.2,77.9,0.08,5,2,,,2.17,36,14.3,215.1,1013.5,20.7,9.9,,,,,2024-01-13T08:01:31,2024-01-13T16:16:58,0.03,Partially cloudy,,partly-cloudy-day,
united kingdom,1/14/2024,46.7,39.6,43.1,0,0,34.8,36.8,78.7,0.06,0,0,,,1.81,35.6,13.4,218.5,1015.4,23.5,9.5,,,,,2024-01-14T08:00:47,2024-01-14T16:18:28,0.06,Partially cloudy,,partly-cloudy-day,
united kingdom,1/15/2024,48.3,40.5,44.7,0,0,34.6,38.7,79.9,0.07,0,0,,,,36.7,14.3,204.5,1013.2,23.8,9,,,,,2024-01-15T07:59:59,2024-01-15T16:20:00,0.11,Partially cloudy,,partly-cloudy-day,
united kingdom,1/16/2024,47.4,40.2,43.8,0,0,33.2,37.5,78.9,0.06,4.8,2,,,,28.2,14.5,205.9,1012.4,23.1,9.7,,,,,2024-01-16T07:59:09,2024-01-16T16:21:34,0.16,Partially cloudy,,partly-cloudy-day,
united kingdom,1/17/2024,46.5,38.6,42.7,0,0,33.9,36.8,79.9,0.11,4.8,2,,,0.39,34,13.2,207.6,1013.6,21.1,9.7,,,,,2024-01-17T07:58:15,2024-01-17T16:23:09,0.21,Partially cloudy,,partly-cloudy-day,
united kingdom,1/18/2024,47.2,38.4,43.1,0,0,32.6,36.6,78.7,0.09,4.8,2,,,2.44,35.8,15.4,209.2,1013.7,21.7,9.8,,,,,2024-01-18T07:57:19,2024-01-18T16:24:45,0.27,Partially cloudy,,partly-cloudy-day,
united kingdom,1/19/2024,47.6,40.2,44,0,0,34.4,38,79.5,0.08,0,0,,,2.01,,13.4,217.3,1013.8,25.9,9.1,,,,,2024-01-19T07:56:20,2024-01-19T16:26:23,0.32,Partially cloudy,,partly-cloudy-day,
united kingdom,1/20/2024,46.8,39.8,43.4,0,0,34.1,37.7,80.5,0.04,0,0,,,1.77,35.8,13.9,209.9,1013.7,31.1,8.1,,,,,2024-01-20T07:55:18,2024-01-20T16:28:02,0.37,Partially cloudy,,partly-cloudy-day,
united kingdom,1/21/2024,47,38.9,42.7,0,0,34.1,36.4,79,0.05,0,0,,,2.09,19.7,13.4,218.4,1014.5,26.7,7.3,,,,,2024-01-21T07:54:14,2024-01-21T16:29:42,0.41,Partially cloudy,,partly-cloudy-day,
united kingdom,1/22/2024,46.7,38.7,42.7,0,0,34.1,36.6,79.4,0.1,0,0,,,1.38,,12.8,195.4,1014.1,26.2,7.8,,,,,2024-01-22T07:53:07,2024-01-22T16:31:24,0.45,Partially cloudy,,partly-cloudy-day,
united kingdom,1/23/2024,46.5,38.9,42.9,0,0,34.1,36.9,80.4,0.06,0,0,,,0.79,24.6,12.8,220.2,1016,26.9,8.9,,,,,2024-01-23T07:51:57,2024-01-23T16:33:06,0.48,Partially cloudy,,partly-cloudy-day,
united kingdom,1/24/2024,47.2,38.4,42.9,0,0,33.3,36.8,79.3,0.06,0,0,,,,27.1,11.6,217.1,1017.8,23.9,9.4,,,,,2024-01-24T07:50:45,2024-01-24T16:34:50,0.49,Partially cloudy,,partly-cloudy-day,
united kingdom,1/25/2024,47.7,38.9,43.4,0,0,33.7,37.3,79.8,0.04,0,0,,,,40.9,13.9,193,1018.4,27.2,9.8,,,,,2024-01-25T07:49:30,2024-01-25T16:36:34,0.5,Partially cloudy,,partly-cloudy-day,
united kingdom,1/26/2024,46.8,39.1,43.2,0,0,32.1,36.6,78,0.05,0,0,,,,37.6,13.4,193.8,1016,28,9.6,,,,,2024-01-26T07:48:13,2024-01-26T16:38:19,0.51,Partially cloudy,,partly-cloudy-day,
united kingdom,1/27/2024,48.1,38.9,43.2,0,0,33,36.2,77,0.05,0,0,,,,40,15.2,217.7,1015.6,23,9.8,,,,,2024-01-27T07:46:54,2024-01-27T16:40:05,0.52,Partially cloudy,,partly-cloudy-day,
united kingdom,1/28/2024,47.6,38.9,43.2,0,0,32.3,35.7,75.2,0.02,0,0,,,0.79,34.7,17,221.7,1015.1,22.6,10.6,,,,,2024-01-28T07:45:32,2024-01-28T16:41:51,0.53,Partially cloudy,,partly-cloudy-day,
united kingdom,1/29/2024,46.8,39.5,43.4,0,0,33.9,36.8,78.1,0.06,0,0,,,0.71,35.3,13.9,204,1014.5,25.3,9.9,,,,,2024-01-29T07:44:08,2024-01-29T16:43:39,0.56,Partially cloudy,,partly-cloudy-day,
united kingdom,1/30/2024,46.1,39.1,42.5,0,0,31.9,35.7,77.2,0.07,0,0,,,2.44,42.1,14.1,211.5,1015,33.1,9.4,,,,,2024-01-30T07:42:42,2024-01-30T16:45:26,0.6,Partially cloudy,,partly-cloudy-day,
united kingdom,1/31/2024,46.3,38,42.5,0,0,31,36,78.6,0.05,0,0,,,,34.2,16.3,203.7,1013.5,29.2,8.6,,,,,2024-01-31T07:41:14,2024-01-31T16:47:14,0.64,Partially cloudy,,partly-cloudy-day,
united kingdom,2/1/2024,47,39.5,43.4,0,0,32.1,36.6,77.6,0.13,0,0,,,1.02,37.8,15,214.8,1013.7,30.2,8.6,,,,,2024-02-01T07:39:44,2024-02-01T16:49:03,0.68,Partially cloudy,,partly-cloudy-day,
united kingdom,2/2/2024,46.7,39.5,43.2,0,0,31.4,35.5,74.7,0.07,0,0,,,2.76,30.6,14.1,228.2,1015.9,31,9.6,,,,,2024-02-02T07:38:11,2024-02-02T16:50:52,0.73,Partially cloudy,,partly-cloudy-day,
united kingdom,2/3/2024,47.2,38.2,42.9,0,0,31.7,35.7,76.3,0.04,0,0,,,2.24,34.2,13,212,1016.1,30.9,9.9,,,,,2024-02-03T07:36:37,2024-02-03T16:52:41,0.78,Partially cloudy,,partly-cloudy-day,
united kingdom,2/4/2024,48.8,41.3,44.9,0,0,35,38.4,78.4,0.08,0,0,,,1.54,36.2,15,203.5,1015,30.4,9.1,,,,,2024-02-04T07:35:01,2024-02-04T16:54:31,0.83,Partially cloudy,,partly-cloudy-day,
united kingdom,2/5/2024,47.9,41.6,44.7,0,0,34.8,38.7,79.8,0.08,0,0,,,3.54,32.2,13.6,211.3,1011.7,29.6,8.6,,,,,2024-02-05T07:33:23,2024-02-05T16:56:20,0.88,Partially cloudy,,partly-cloudy-day,
united kingdom,2/6/2024,47.4,40.9,44.3,0,0,35.5,37.3,77.2,0.08,0,0,,,1.61,32.7,14.5,208.2,1012.8,31.5,9.1,,,,,2024-02-06T07:31:43,2024-02-06T16:58:10,0.92,Partially cloudy,,partly-cloudy-day,
united kingdom,2/7/2024,48.1,39.3,43.4,0,0,33.9,35.3,73.8,0.06,4.8,2,,,0.79,38,14.3,224.8,1013.9,20.5,10.6,,,,,2024-02-07T07:30:01,2024-02-07T17:00:00,0.96,Partially cloudy,,partly-cloudy-day,
united kingdom,2/8/2024,47.4,38.9,43.1,0,0,31.9,35.3,75.2,0.13,4.8,2,,,,44.5,14.5,202.1,1012.5,26.7,9.4,,,,,2024-02-08T07:28:18,2024-02-08T17:01:50,0.99,Partially cloudy,,partly-cloudy-day,
united kingdom,2/9/2024,46.1,38.2,42.2,0,0,31.9,33.7,73.2,0.06,4.8,2,,,,37.8,12.8,206.8,1014.5,23.3,11,,,,,2024-02-09T07:26:33,2024-02-09T17:03:40,1,Partially cloudy,,partly-cloudy-day,
united kingdom,2/10/2024,46.5,38.4,42.3,0,0,32.3,35.3,77.3,0.11,4.8,2,,,0.83,30.9,13,200.9,1014.6,28.6,10.1,,,,,2024-02-10T07:24:46,2024-02-10T17:05:31,0,Partially cloudy,,partly-cloudy-day,
united kingdom,2/11/2024,47.4,38.9,43.1,0,0,32.1,36.4,78,0.09,4.8,2,,,0.39,36.9,11.6,200.7,1017.1,30.5,9.1,,,,,2024-02-11T07:22:58,2024-02-11T17:07:21,0.02,Partially cloudy,,partly-cloudy-day,
united kingdom,2/12/2024,47.6,38.9,43.4,0,0,33.2,36.9,78.8,0.14,0,0,,,,38.5,11.9,190.4,1017.9,29.4,8.2,,,,,2024-02-12T07:21:08,2024-02-12T17:09:11,0.05,Partially cloudy,,partly-cloudy-day,
united kingdom,2/13/2024,46.8,39.5,43.1,0,0,33.7,35.5,75.3,0.04,4.8,2,,,,32,13,187.7,1017.8,24.7,9.3,,,,,2024-02-13T07:19:17,2024-02-13T17:11:01,0.09,Partially cloudy,,partly-cloudy-day,
united kingdom,2/14/2024,48.3,38.2,42.9,0,0,32.8,35.5,75.7,0.11,4.8,2,,,,44.5,11.6,184.9,1017.7,20.9,9.4,,,,,2024-02-14T07:17:24,2024-02-14T17:12:51,0.14,Partially cloudy,,partly-cloudy-day,
united kingdom,2/15/2024,48.5,38.9,43.8,0,0,33.5,36.4,76.3,0.04,0,0,,,,39.1,13,179.5,1018.8,23.4,9.7,,,,,2024-02-15T07:15:30,2024-02-15T17:14:41,0.19,Partially cloudy,,partly-cloudy-day,
united kingdom,2/16/2024,48.3,38.7,43.4,0,0,34.1,35.1,74,0.06,4.8,2,,,,,11.4,187.2,1019.7,23,9.9,,,,,2024-02-16T07:13:35,2024-02-16T17:16:30,0.24,Partially cloudy,,partly-cloudy-day,
united kingdom,2/17/2024,49.4,38.7,43.6,0,0,34.2,36,76.1,0.03,0,0,,,,24.2,10.7,182.9,1019.5,25.2,8.1,,,,,2024-02-17T07:11:38,2024-02-17T17:18:20,0.3,Partially cloudy,,partly-cloudy-day,
united kingdom,2/18/2024,48.8,39.1,43.8,0,0,34.8,37.3,78.7,0.05,0,0,,,,19.7,12.1,177.1,1018.5,25.3,8.1,,,,,2024-02-18T07:09:41,2024-02-18T17:20:09,0.35,Partially cloudy,,partly-cloudy-day,
united kingdom,2/19/2024,48.1,39.1,43.6,0,0,33.5,36.8,78,0.06,9.5,4,,,,30,13,215.7,1017.1,26.9,8.9,,,,,2024-02-19T07:07:42,2024-02-19T17:21:58,0.39,Partially cloudy,,partly-cloudy-day,
united kingdom,2/20/2024,48.6,39.5,44,0,0,33,36.8,76.6,0.05,0,0,,,0,35.8,13.4,206.5,1016.2,21.9,9.1,,,,,2024-02-20T07:05:42,2024-02-20T17:23:47,0.43,Partially cloudy,,partly-cloudy-day,
united kingdom,2/21/2024,49.7,40.2,44.7,0,0,33.3,37.1,75.5,0.05,0,0,,,,29.8,13.6,187.8,1016.6,24.2,9.5,,,,,2024-02-21T07:03:40,2024-02-21T17:25:35,0.46,Partially cloudy,,partly-cloudy-day,
united kingdom,2/22/2024,48.6,40.7,44.3,0,0,33.9,36.6,75.1,0.06,0,0,,,0.39,34.7,15.7,176.7,1015.1,26.8,10.3,,,,,2024-02-22T07:01:38,2024-02-22T17:27:24,0.48,Partially cloudy,,partly-cloudy-day,
united kingdom,2/23/2024,48.6,40.5,44.5,0,0,33.5,36.4,74.1,0.06,4.8,2,,,,41.2,14.5,198.7,1014.5,26,10.8,,,,,2024-02-23T06:59:35,2024-02-23T17:29:12,0.5,Partially cloudy,,partly-cloudy-day,
united kingdom,2/24/2024,49.7,40.4,44.5,0,0,33.9,36.4,74.3,0.04,0,0,,,,36,12.3,188.9,1015.5,29.4,9.6,,,,,2024-02-24T06:57:30,2024-02-24T17:30:59,0.5,Partially cloudy,,partly-cloudy-day,
united kingdom,2/25/2024,49.2,39.8,44.3,0,0,34.1,35.7,72.8,0.1,0,0,,,,30.4,13.4,207.3,1016.2,25.3,10.3,,,,,2024-02-25T06:55:25,2024-02-25T17:32:47,0.51,Partially cloudy,,partly-cloudy-day,
united kingdom,2/26/2024,50.3,40,45,0,0,34.6,35.9,71.7,0.06,0,0,,,,30.9,15,193.2,1014.2,28.6,10.8,,,,,2024-02-26T06:53:19,2024-02-26T17:34:34,0.52,Partially cloudy,,partly-cloudy-day,
united kingdom,2/27/2024,49,39.5,44,0,0,34.8,35.9,74.1,0.09,0,0,,,,27.1,13.6,200.3,1012.4,27.8,11.1,,,,,2024-02-27T06:51:12,2024-02-27T17:36:21,0.54,Partially cloudy,,partly-cloudy-day,
united kingdom,2/28/2024,47.4,39.5,43.1,0,0,32.6,35.7,75.8,0.09,4.8,2,,,0.91,27.5,15,187.6,1010.3,27.4,10.3,,,,,2024-02-28T06:49:04,2024-02-28T17:38:08,0.57,Partially cloudy,,partly-cloudy-day,
united kingdom,2/29/2024,47.4,39.5,43.1,0,0,32.6,35.7,75.8,0.09,4.8,2,,,0.91,27.5,15,187.6,1010.3,27.4,10.3,,,,,2024-02-29T06:46:56,2024-02-29T17:39:54,0.61,Partially cloudy,,partly-cloudy-day,
